Time,AirTemp_Obs,AirTemp_CLM,RH_Obs,RH_CLM,Shortwave_Obs,Shortwave_CLM,Longwave_Obs,Longwave_CLM,AirPressure_Obs,AirPressure_CLM,Rainfall_Obs,Rainfall_CLM,Snowfall_Obs,Snowfall_CLM,SnowDepth_Echosounder_obs,SnowDepth_MSC_obs,SnowDepth_CLM,SWE_CLM,SCF_CLM,SoilTemp_2cm_Obs,SoilTemp_5cm_Obs,SoilTemp_10cm_Obs,SoilTemp_20cm_Obs,SnowLayerThickness_1,SnowLayerThickness_2,SnowLayerThickness_3,SnowLayerThickness_4,SnowLayerDensities_1,SnowLayerDensities_2,SnowLayerDensities_3,SnowLayerDensities_4,SnowLayerGrainRadii_1,SnowLayerGrainRadii_2,SnowLayerGrainRadii_3,SnowLayerGrainRadii_4,SnowThermalConductivities_1,SnowThermalConductivities_2,SnowThermalConductivities_3,SnowThermalConductivities_4,SnowLayerTemps_1,SnowLayerTemps_2,SnowLayerTemps_3,SnowLayerTemps_4,SnowIceContent_1,SnowIceContent_2,SnowIceContent_3,SnowIceContent_4,SnowLiquidWater_1,SnowLiquidWater_2,SnowLiquidWater_3,SnowLiquidWater_4,SoilTemp_1cm_CLM,SoilTemp_4cm_CLM,SoilTemp_9cm_CLM,SoilTemp_10cm_CLM,SoilTemp_16cm_CLM,SoilTemp_26cm_CLM,SoilTemp_40cm_CLM,SoilTemp_80cm_CLM,SoilTemp_136cm_CLM,SoilTemp_170cm_CLM,SoilTemp_208cm_CLM,SoilTemp_250cm_CLM,SoilTemp_299cm_CLM,SoilTemp_358cm_CLM,SoilTemp_427cm_CLM,TotalSoilMoisture_1cm_CLM,LiquidSoilMoisture_1cm_CLM,SoilMoisture_2cm_Obs,TotalSoilMoisture_4cm_CLM,LiquidSoilMoisture_4cm_CLM,SoilMoisture_5cm_Obs,TotalSoilMoisture_9cm_CLM,LiquidSoilMoisture_9cm_CLM,SoilMoisture_10cm_Obs,TotalSoilMoisture_16cm_CLM,LiquidSoilMoisture_16cm_CLM,SoilMoisture_20cm_Obs,TotalSoilMoisture_26cm_CLM,LiquidSoilMoisture_26cm_CLM,SoilPSI_1cm_CLM,SoilPSI_4cm_CLM,SoilPSI_9cm_CLM,SoilPSI_16cm_CLM,SoilPSI_26cm_CLM,SoilPSI_40cm_CLM,SoilPSI_58cm_CLM,SoilPSI_80cm_CLM,SoilPSI_106cm_CLM,SoilPSI_136cm_CLM,SoilPSI_170cm_CLM,SoilPSI_208cm_CLM,SoilPSI_250cm_CLM,SoilPSI_299cm_CLM,SoilPSI_358cm_CLM,SoilPSI_427cm_CLM,SoilPSI_506cm_CLM,SoilPSI_595cm_CLM,SoilPSI_694cm_CLM,SoilPSI_803cm_CLM,SoilIceContent_1cm_CLM,SoilIceContent_4cm_CLM,SoilIceContent_9cm_CLM,SoilIceContent_16cm_CLM,SoilIceContent_26cm_CLM,NEE_Obs,NEE_CLM,NEE_CLM_gC,CH4_Obs,CH4_CLM,NPP_CLM,GPP_CLM,EcosysResp_CLM,CO2Flux_CLM,SoilResp_CLM
2018-01-02 00:00,-24.5,-25.5999969482422,80,78.9962997436523,-6.46751787927416e-14,166.613616943359,164.48184023486,1.00000001335143e-10,100.84,100.89,0,0,0,0,0.043,0.2021,0.0958444401621819,27.9229393005371,1,-6.576,-5.833,-5.189,-4.792,0.017300782725215,0.0437824726104736,0.0346968956291676,NaN,274.854187011719,292.539031982422,298.533721923828,NaN,0.327580810546875,0.426688629150391,0.443239990234375,NaN,0.104650296270847,0.11920677870512,0.124607719480991,NaN,-20.4249786376953,-16.9282897949219,-12.951513671875,NaN,4.75513076782227,12.8080825805664,10.3581924438477,NaN,0,0,0,NaN,-11.3464111328125,-10.8896850585937,-10.3757080078125,-10.7754272460937,-9.82633056640623,-9.17154541015623,-8.3179992675781,-5.87033691406248,-3.04154052734373,-2.17868652343748,-1.86115112304685,-1.68356933593748,-1.70184936523435,-1.97391357421873,-2.4630187988281,0.424684375524521,0.29597419500351,0.014,0.4571473300457,6.3987922668457,0.029,0.451574444770813,10.8603038787842,0.067,0.424685835838318,14.9261770248413,0.088,0.414793908596039,22.5353527069092,-15,-15,-13.893705368042,-12.8457107543945,-11.7782802581787,-10.4988603591919,-9.04315280914307,-7.32951641082764,-5.49176263809204,-3.77364134788513,-2.68593883514404,-8.85946273803711,-15,-15,-15,-15,-15,-15,-15,-15,7.51730346679688,10.9004716873169,14.8867282867432,17.4676475524902,24.9790058135986,NaN,0.00279370405983676,3.35523857586395e-08,NaN,0.000287065445975828,-0.00846577000378962,0,0.00279370405983676,0.0102435811244223,8.39068108606249e-20
2018-01-03 00:00,-16.7,-17.2999938964844,80,80.9922027587891,-6.46751787927416e-14,193.39143371582,214.215004694412,1.00000001335143e-10,99.52,99.54,0,0,0,0,0.064,0.2062,0.0959250777959824,27.9299411773682,1,-6.32,-5.768,-5.246,-4.884,0.0174552537500858,0.043759360909462,0.0346795283257961,NaN,272.80078125,292.693542480469,298.683197021484,NaN,0.330083068847656,0.431092987060547,0.447707366943359,NaN,0.103081464767456,0.119343295693398,0.124745532870293,NaN,-21.1021026611328,-17.8798126220703,-13.5178588867187,NaN,4.76178693771362,12.8080825805664,10.3581924438477,NaN,0,0,0,NaN,-10.9682373046875,-10.7002319335937,-10.3562072753906,-10.6162170410156,-9.9198059082031,-9.31577148437498,-8.45377197265623,-6.02756347656248,-3.19791259765623,-2.31479492187498,-1.9718078613281,-1.7659973144531,-1.75418701171873,-2.00043334960935,-2.47165527343748,0.424687653779984,0.296039551496506,0.016,0.457145750522614,6.39872980117798,0.025,0.451574444770813,10.8603019714355,0.068,0.424685835838318,14.9261770248413,0.095,0.414805978536606,22.5193729400635,-15,-15,-13.8937168121338,-12.8457145690918,-11.8496580123901,-10.6510734558105,-9.20825004577637,-7.52959299087524,-5.71015405654907,-3.96812725067139,-2.85361361503601,-8.86123180389404,-15,-15,-15,-15,-15,-15,-15,-15,7.51730346679688,10.9004716873169,14.8867282867432,17.4676475524902,24.9949855804443,NaN,0.00390739105425199,4.69277665615664e-08,NaN,0.000287877162233457,-0.0118405788088543,0,0.00390739105425199,0.0143270999652824,8.41414411488067e-20
2018-01-04 00:00,-14.3,-13.2999938964844,85,83.9901657104492,-6.46751787927416e-14,215.133865356445,212.969429463654,1.00000001335143e-10,99.81,99.76,0,0,0,0,0.056,0.2054,0.0958893299102783,27.9112033843994,1,-6.239,-5.77,-5.258,-4.936,0.0175090543925762,0.0437335781753063,0.0346614420413971,NaN,271.439727783203,292.866119384766,298.839050292969,NaN,0.332322479248047,0.434655517578125,0.451535491943359,NaN,0.102084025740623,0.119494706392288,0.124888733029366,NaN,-15.3815979003906,-13.7864440917969,-11.5902770996094,NaN,4.75265312194824,12.8080825805664,10.3581924438477,NaN,0,0,0,NaN,-10.0751708984375,-9.91937866210935,-9.71066894531248,-9.8670715332031,-9.42526855468748,-8.9984191894531,-8.3354553222656,-6.1617492675781,-3.3568176269531,-2.4552062988281,-2.08646240234373,-1.85135498046873,-1.80875244140623,-2.02875366210935,-2.4814514160156,0.424689739942551,0.296081334352493,0.006,0.457144796848297,6.39869070053101,0.023,0.451574414968491,10.8603010177612,0.062,0.424685806035995,14.926176071167,0.088,0.414805978536606,22.5193710327148,-15,-15,-13.8937282562256,-12.8457183837891,-11.8496589660645,-10.6510725021362,-9.27531623840332,-7.6993579864502,-5.91366386413574,-4.16373348236084,-3.02759432792664,-8.86300659179688,-15,-15,-15,-15,-15,-15,-15,-15,7.51730346679688,10.9004716873169,14.8867282867432,17.4676475524902,24.9949855804443,NaN,0.00459072550535358,5.51346133192965e-08,NaN,0.000292466126919085,-0.0139112896611552,0,0.00459072550535358,0.0168326611785024,8.62809143567749e-20
2018-01-05 00:00,-18.1,-17.2999938964844,87,86.9943237304688,-6.46751787927416e-14,228.631011962891,239.518559218256,1.00000001335143e-10,100.42,100.45,0,0,1.38054888355129e-06,0,0.0587669902912621,0.2031,0.0959030985832214,27.9111213684082,1,-6.446,-5.888,-5.357,-4.971,0.017549030482769,0.0437062084674835,0.0346426405012608,NaN,270.335418701172,293.049499511719,299.001251220703,NaN,0.334880615234375,0.4380751953125,0.455009246826172,NaN,0.101238414645195,0.119657121598721,0.125038430094719,NaN,-17.1947998046875,-14.5153869628906,-11.5341247558594,NaN,4.74411964416504,12.8080825805664,10.3581924438477,NaN,0,0,0,NaN,-10.370947265625,-10.0927795410156,-9.74326171874998,-10.0086120605469,-9.33368530273435,-8.82858886718748,-8.17764892578123,-6.22580566406248,-3.51410522460935,-2.59894409179685,-2.20487060546873,-1.93979492187498,-1.86569824218748,-2.05887451171873,-2.49249877929685,0.424691081047058,0.296108096837997,0.01,0.457144200801849,6.3986668586731,0.02,0.451574385166168,10.8603000640869,0.066,0.424685806035995,14.926176071167,0.087,0.414805978536606,22.5193710327148,-15,-15,-13.8937397003174,-12.8457231521606,-11.8496608734131,-10.6510715484619,-9.27531242370605,-7.77951431274414,-6.08594369888306,-4.35419321060181,-3.20587277412415,-8.86478805541992,-15,-15,-15,-15,-15,-15,-15,-15,7.51730346679688,10.9004716873169,14.8867282867432,17.4676475524902,24.9949855804443,NaN,0.0038995792255401,4.68339464987366e-08,NaN,0.000290887434669996,-0.0118169066723487,0,0.0038995792255401,0.0142984569507795,8.60820570386603e-20
2018-01-06 00:00,-17.4,-16.1000122070312,87,87.9940643310547,-6.46751787927416e-14,227.287414550781,229.786737005487,1.00000001335143e-10,100.41,100.41,0,0,0,9.69924030869151e-07,0.0559708737864078,0.2027,0.0983541905879974,28.0554828643799,1,-6.034,-5.641,-5.214,-4.941,0.0187581218779087,0.0436843745410442,0.0346243306994438,NaN,256.863159179688,293.217803955078,299.159362792969,NaN,0.334920074462891,0.442033508300781,0.459154357910156,NaN,0.0921098217368126,0.119809187948704,0.125184565782547,NaN,-17.3469757080078,-14.7184814453125,-11.7052062988281,NaN,4.8110203742981,12.8090362548828,10.3581924438477,NaN,0,0,0,NaN,-10.2073120117187,-9.96573486328123,-9.66425170898435,-9.89346923828123,-9.30118408203123,-8.82840576171873,-8.18427124023435,-6.27213134765623,-3.66086425781248,-2.7437805175781,-2.32633056640623,-2.0312561035156,-1.92502441406248,-2.09079589843748,-2.5047668457031,0.424691945314407,0.296125262975693,0.015,0.457143843173981,6.39865255355835,0.024,0.451574355363846,10.8602991104126,0.064,0.424685806035995,14.9261751174927,0.086,0.414805948734283,22.5193710327148,-15,-15,-13.8937520980835,-12.8457279205322,-11.8496627807617,-10.6510705947876,-9.27530956268311,-7.83910751342773,-6.22385931015015,-4.53591299057007,-3.38570928573608,-8.86657333374023,-15,-15,-15,-15,-15,-15,-15,-15,7.51730346679688,10.9004716873169,14.8867282867432,17.4676475524902,24.9949855804443,NaN,0.00408958728663382,4.91159433124722e-08,NaN,0.000287049593694272,-0.0123926888549436,0,0.00408958728663382,0.0149951530977552,8.63641602010509e-20
2018-01-07 00:00,-22.5,-20.7999938964844,82,82.9949264526367,-6.46751787927416e-14,186.840942382813,177.946304286687,1.00000001335143e-10,100.5,100.46,0,0,1.56014060828367e-06,0,0.0531747572815534,0.2021,0.098286546766758,28.0479145050049,1,-6.362,-5.744,-5.234,-4.92,0.0199860315769911,0.0437249839305878,0.0346059985458851,NaN,243.567398071289,293.317565917969,299.317840576172,NaN,0.335277160644531,0.445695068359375,0.46308740234375,NaN,0.0837797969579697,0.119894593954086,0.125331148505211,NaN,-17.4564880371094,-14.4766906738281,-11.5163940429687,NaN,4.8679461479187,12.8253059387207,10.3581924438477,NaN,0,0,0,NaN,-10.2626403808594,-9.96317138671873,-9.62076416015623,-9.8861145019531,-9.24249877929685,-8.7767395019531,-8.1588195800781,-6.32391967773435,-3.79727783203123,-2.88739624023435,-2.4495910644531,-2.12543334960935,-1.98673095703123,-2.12454833984373,-2.51828613281248,0.42469248175621,0.296136289834976,0.011,0.457143634557724,6.3986439704895,0.026,0.451574355363846,10.860297203064,0.067,0.424685776233673,14.9261741638184,0.086,0.414805948734283,22.5193710327148,-15,-15,-13.8937644958496,-12.8457336425781,-11.8496646881104,-10.6510705947876,-9.27530765533447,-7.90520334243774,-6.34762144088745,-4.70671987533569,-3.56381773948669,-8.86836242675781,-15,-15,-15,-15,-15,-15,-15,-15,7.51730346679688,10.9004716873169,14.8867282867432,17.4676475524902,24.9949855804443,NaN,0.0033768407443036,4.05558573390863e-08,NaN,0.000282897487555946,-0.010232850740314,0,0.0033768407443036,0.0123817495714188,8.64272493683669e-20
2018-01-08 00:00,-28,-27.7000030517578,77,76.9968338012695,-6.46751787927416e-14,179.175537109375,187.371837508287,1.00000001335143e-10,101.79,101.71,0,0,6.75124433965798e-06,5.5479135880887e-06,0.0523688524590164,0.2001,0.0999701768159866,28.1840209960938,1,-7.466,-6.584,-5.881,-5.387,0.0199999995529652,0.0443150028586388,0.0345887579023838,NaN,238.407928466797,292.727111816406,299.467041015625,NaN,0.336046783447266,0.449119140625,0.467794738769531,NaN,0.0809883251786232,0.11945328861475,0.125470012426376,NaN,-27.8205017089844,-21.0811065673828,-14.4320739746094,NaN,4.76815843582153,12.9719476699829,10.3581924438477,NaN,0,0,0,NaN,-12.0117858886719,-11.5214904785156,-10.915625,-11.3772033691406,-10.214208984375,-9.4019836425781,-8.46951904296873,-6.39057006835935,-3.92584838867185,-3.0279602050781,-2.5732482910156,-2.22171630859373,-2.05075683593748,-2.16013183593748,-2.5330871582031,0.424701005220413,0.295231282711029,0.015,0.457141667604446,6.39856576919556,0.03,0.451574325561523,10.8602962493896,0.06,0.424705147743225,14.9090604782104,0.087,0.414814203977585,22.508430480957,-15,-15,-13.8937768936157,-12.9660911560059,-11.898811340332,-10.6811275482178,-9.37145614624023,-7.99213314056396,-6.46505498886108,-4.86798429489136,-3.73842096328735,-8.87015438079834,-15,-15,-15,-15,-15,-15,-15,-15,7.51828908920288,10.9004716873169,14.8867282867432,17.4847602844238,25.0059261322021,NaN,0.0025501843212781,3.062771369855e-08,NaN,0.000270484591392838,-0.00772783143795283,0,0.0025501843212781,0.00935067605267986,8.22033294489624e-20
2018-01-09 00:00,-31,-31.0999969482422,74,72.9975433349609,-6.46751787927416e-14,146.088165283203,154.223200957279,1.00000001335143e-10,102.54,102.56,0,0,0,4.93993468353437e-07,0.0496147540983606,0.2013,0.101471625268459,28.3196334838867,1,-8.485,-7.379,-6.514,-5.911,0.0199999995529652,0.0464929305016994,0.0345732197165489,NaN,222.155075073242,289.88134765625,299.601623535156,NaN,0.329076141357422,0.449549652099609,0.472998138427734,NaN,0.0731740295886993,0.116968162357807,0.125595062971115,NaN,-30.8855346679687,-23.0539001464844,-15.6505493164062,NaN,4.44310140609741,13.4772653579712,10.3581924438477,NaN,0,0,0,NaN,-13.0023864746094,-12.3734497070312,-11.6403869628906,-12.2059997558594,-10.8344787597656,-9.90769042968748,-8.85526123046873,-6.54343261718748,-4.05124511718748,-3.16388549804685,-2.6962951660156,-2.31940307617185,-2.11688842773435,-2.19754638671873,-2.54913940429685,0.424818605184555,0.286867469549179,0.007,0.457195609807968,6.3571252822876,0.025,0.451721012592316,10.7630472183228,0.059,0.424832105636597,14.7968378067017,0.087,0.414922118186951,22.3653659820557,-15,-15,-14.8595714569092,-13.7874526977539,-12.5628814697266,-11.1824150085449,-9.71553039550781,-8.18983745574951,-6.6076922416687,-5.02577495574951,-3.91008305549622,-8.87194919586182,-15,-15,-15,-15,-15,-15,-15,-15,7.52811574935913,10.9404516220093,14.9839754104614,17.5969829559326,25.1489887237549,NaN,0.00221913574573322,2.6651820306256e-08,NaN,0.000254865851137364,-0.00672465336260382,0,0.00221913574573322,0.00813683067173051,7.98028129060587e-20
2018-01-10 00:00,-28.3,-27.7000030517578,76,76.9968338012695,-6.46751787927416e-14,141.073196411133,145.283646268335,1.00000001335143e-10,101.75,101.81,0,0,0,0,0.0468606557377049,0.2035,0.101415723562241,28.3322734832764,1,-8.878,-7.908,-7.117,-6.502,0.0199870988726616,0.0468946099281311,0.0345587767660618,NaN,219.944000244141,289.394683837891,299.726837158203,NaN,0.329622406005859,0.453343627929688,0.478646759033203,NaN,0.0722246617078781,0.116468228399754,0.12571157515049,NaN,-35.0004943847656,-26.1256469726562,-17.3792022705078,NaN,4.39604091644287,13.5710515975952,10.3581924438477,NaN,0,0,0,NaN,-13.9797729492187,-13.3258117675781,-12.5341552734375,-13.1399597167969,-11.6395935058594,-10.5866455078125,-9.36981811523435,-6.7639221191406,-4.1823791503906,-3.29703369140623,-2.81818237304685,-2.41794433593748,-2.18488159179685,-2.2367004394531,-2.56647338867185,0.424963980913162,0.279423415660858,0.008,0.457312643527985,6.28074550628662,0.013,0.451887577772141,10.6526231765747,0.057,0.424984931945801,14.6617622375488,0.082,0.415057808160782,22.1854572296143,-15,-15,-15,-14.8545923233032,-13.457483291626,-11.8561973571777,-10.1698579788208,-8.4742488861084,-6.79546546936035,-5.19132566452026,-4.08000707626343,-8.87374591827393,-15,-15,-15,-15,-15,-15,-15,-15,7.53760814666748,11.0147838592529,15.0943994522095,17.7320594787598,25.3288955688477,NaN,0.00254402253727066,3.05537106726206e-08,NaN,0.00025115861996207,-0.00770915854051232,0,0.00254402253727066,0.00932808218215478,7.70868751579524e-20
2018-01-11 00:00,-27.3,-25.7000030517578,73,71.9955749511719,-6.46751787927416e-14,146.271942138672,145.496006635546,1.00000001335143e-10,101.56,101.55,0,0,0,0,0.049,0.2043,0.101358719170094,28.3469371795654,1,-8.989,-8.073,-7.292,-6.745,0.0199660398066044,0.0468733981251717,0.0345448926091194,NaN,220.887786865234,289.525665283203,299.847290039063,NaN,0.332437561035156,0.457740417480469,0.483873840332031,NaN,0.0726120918989182,0.116580836474895,0.125823423266411,NaN,-32.2009796142578,-24.784780883789,-17.276724243164,NaN,4.41025257110596,13.5710515975952,10.3581924438477,NaN,0,0,0,NaN,-14.1620849609375,-13.5681213378906,-12.8498291015625,-13.3996032714844,-12.0303100585937,-11.04111328125,-9.83771362304685,-7.04779663085935,-4.32660522460935,-3.43182983398435,-2.93952026367185,-2.5169738769531,-2.25446166992185,-2.2775939941406,-2.5850891113281,0.425061792135239,0.278094589710236,0.013,0.457308769226074,6.26219081878662,0.017,0.451943159103394,10.6157693862915,0.062,0.425054609775543,14.6001672744751,0.079,0.415142893791199,22.0726490020752,-15,-15,-15,-15,-14.0546636581421,-12.4665374755859,-10.687479019165,-8.83978748321533,-7.03488063812256,-5.37354183197021,-4.24958372116089,-8.87554359436035,-15,-15,-15,-15,-15,-15,-15,-15,7.54062080383301,11.0316562652588,15.1312522888184,17.7936534881592,25.4417057037354,NaN,0.0027560435199637,3.31000826747641e-08,NaN,0.000250461859828208,-0.00835164713776138,0,0.0027560435199637,0.0101054930914167,7.6103590582502e-20
2018-01-12 00:00,-30.8,-30.5000061035156,74,73.9974060058594,-6.46751787927416e-14,140.779159545898,140.754653052237,1.00000001335143e-10,101.07,101.09,0,0,0,0,0.0435,0.2034,0.101316250860691,28.3624401092529,1,-9.601,-8.533,-7.769,-7.119,0.0199524275958538,0.0468521565198898,0.0345311760902405,NaN,221.824813842773,289.656921386719,299.966430664063,NaN,0.335177032470703,0.462114715576172,0.489000335693359,NaN,0.0730089917778969,0.116694301366806,0.125934258103371,NaN,-34.0622009277344,-25.9264739990234,-17.9351104736328,NaN,4.42594337463379,13.5710515975952,10.3581924438477,NaN,0,0,0,NaN,-14.7472290039062,-14.1200927734375,-13.3678039550781,-13.9446166992187,-12.5129760742187,-11.4850219726562,-10.2424682617187,-7.34793701171873,-4.4880432128906,-3.57089843749998,-3.06162109374998,-2.6165832519531,-2.3254455566406,-2.3200744628906,-2.60495605468748,0.425171256065369,0.274000287055969,0.014,0.457356512546539,6.22100639343262,0.015,0.452031940221786,10.5569086074829,0.061,0.425138115882874,14.5263538360596,0.071,0.415223091840744,21.9663143157959,-15,-15,-15,-15,-14.6447792053223,-12.9992647171021,-11.160080909729,-9.2261438369751,-7.31542778015137,-5.57761764526367,-4.4238862991333,-8.87734317779541,-15,-15,-15,-15,-15,-15,-15,-15,7.54638290405273,11.071174621582,15.1901121139526,17.8674659729004,25.548038482666,NaN,0.00226669285617091,2.72229812026126e-08,NaN,0.000237284154272486,-0.00686876633838928,0,0.00226669285617091,0.00831120721324656,7.45313451482443e-20
2018-01-13 00:00,-33.9,-33.0000061035156,71,71.9979095458984,-6.46751787927416e-14,143.074279785156,144.001316358637,1.00000001335143e-10,100.93,100.9,0,0,0,0,0.0414857142857143,0.2005,0.101277604699135,28.3735694885254,1,-10.159,-9.041,-8.167,-7.539,0.0199459791183472,0.0468321591615677,0.0345179997384548,NaN,222.564315795898,289.780609130859,300.080902099609,NaN,0.337868347167969,0.466602752685547,0.493570434570313,NaN,0.073330469429493,0.1168013215065,0.126040890812874,NaN,-35.7439788818359,-27.2163299560547,-18.7757019042969,NaN,4.43926286697388,13.5710515975952,10.3581924438477,NaN,0,0,0,NaN,-15.3871215820312,-14.7366394042969,-13.9525512695312,-14.5531066894531,-13.0586303710937,-11.9818176269531,-10.6804260253906,-7.65717163085935,-4.66580810546873,-3.71661987304685,-3.18625488281248,-2.7172912597656,-2.3977111816406,-2.36408081054685,-2.6261047363281,0.425279468297958,0.269769161939621,0.008,0.457411020994186,6.17725038528442,0.01,0.452127635478973,10.4934844970703,0.05,0.425228357315063,14.4466009140015,0.076,0.415308922529221,21.8525276184082,-15,-15,-15,-15,-15,-13.5776615142822,-11.6499176025391,-9.62537574768066,-7.62078428268433,-5.8024206161499,-4.60670757293701,-8.87914371490479,-15,-15,-15,-15,-15,-15,-15,-15,7.55224704742432,11.1132984161377,15.2535362243652,17.9472198486328,25.6618251800537,NaN,0.00204624638077541,2.45754190331127e-08,NaN,0.000242048071814922,-0.00620074671597868,0,0.00204624638077541,0.00750290349324013,7.28159585709638e-20
2018-01-14 00:00,-28.6,-28.2999938964844,75,70.9965209960938,-6.46751787927416e-14,150.082168579102,150.788680402961,1.00000001335143e-10,101.16,101.27,0,0,0,0,0.041,0.2001,0.101234816014767,28.383150100708,1,-10.302,-9.315,-8.546,-7.911,0.0199375078082085,0.0468129217624664,0.0345052666962147,NaN,223.148818969727,289.899719238281,300.191650390625,NaN,0.340558715820312,0.470905853271484,0.498132476806641,NaN,0.0735830739140511,0.116904251277447,0.126144036650658,NaN,-35.115103149414,-27.2180847167969,-19.140234375,NaN,4.44903087615967,13.5710515975952,10.3581924438477,NaN,0,0,0,NaN,-15.6229309082031,-15.0473083496094,-14.3322814941406,-14.8764099121094,-13.4883178710937,-12.4354919433594,-11.1200927734375,-7.98322143554685,-4.85806884765623,-3.87052001953123,-3.31500854492185,-2.81986083984373,-2.47135009765623,-2.4095520019531,-2.64850463867185,0.425367772579193,0.268275380134583,0.008,0.457417517900467,6.15637683868408,0.012,0.452186733484268,10.4542903900146,0.057,0.425296097993851,14.3867301940918,0.076,0.415383696556091,21.7533988952637,-15,-15,-15,-15,-15,-14.1588697433472,-12.1627187728882,-10.047266960144,-7.9478440284729,-6.04576349258423,-4.80001497268677,-8.88094425201416,-15,-15,-15,-15,-15,-15,-15,-15,7.55523633956909,11.1326770782471,15.2927303314209,18.0070896148682,25.7609539031982,NaN,0.00247303023651028,2.97010931404884e-08,NaN,0.00023251086619004,-0.00749403093008782,0,0.00247303023651028,0.00906777775264935,7.17533034879076e-20
2018-01-15 00:00,-13.1,-14.6000122070312,83,83.9911880493164,-6.46751787927416e-14,235.70832824707,225.870321771728,1.00000001335143e-10,98.86,98.86,0,0,0,0,0.061,0.206,0.0793759077787399,28.4560661315918,1,-9.608,-8.998,-8.369,-7.901,0.0199531130492687,0.0520993731915951,0.0344950444996357,NaN,292.666534423828,313.779632568359,300.280578613281,NaN,0.382624816894531,0.473390686035156,0.501445281982422,NaN,0.135971203446388,0.139770284295082,0.126226544380188,NaN,-21.5036224365234,-19.2798217773437,-17.287710571289,NaN,5.84284400939941,16.5241031646729,10.3581924438477,NaN,0,0,0,NaN,-13.7670959472656,-13.5993408203125,-13.3235534667969,-13.5225891113281,-12.8993286132812,-12.2497314453125,-11.2617248535156,-8.30267944335935,-5.0637268066406,-4.03348388671873,-3.44913330078123,-2.92511596679685,-2.54654541015623,-2.45645751953123,-2.67209472656248,0.425424575805664,0.26934215426445,0.007,0.457389384508133,6.15519523620605,0.016,0.452188581228256,10.4530611038208,0.062,0.425301641225815,14.381817817688,0.078,0.415397644042969,21.734884262085,-15,-15,-15,-15,-15,-14.3912744522095,-12.5581521987915,-10.4602956771851,-8.29160404205322,-6.30633783340454,-5.00493621826172,-8.88274669647217,-15,-15,-15,-15,-15,-15,-15,-15,7.55530023574829,11.1327285766602,15.2939586639404,18.0120010375977,25.779468536377,NaN,0.0043067953496231,5.17246121489734e-08,NaN,0.000239061325030852,-0.0130508951781385,0,0.0043067953496231,0.0157915821228068,7.47350302162784e-20
2018-01-16 00:00,-5.7,-4.79999389648435,89,88.984733581543,-6.46751787927416e-14,236.896728515625,232.294222879864,1.00000001335143e-10,99.19,99.12,0,0,0,0,0.071,0.2119,0.0794486775994301,28.4138336181641,1,-7.098,-7.29,-7.144,-7.082,0.0199999921023846,0.0594298504292965,NaN,NaN,384.875366210938,348.586669921875,NaN,NaN,0.437700073242188,0.473629302978516,NaN,NaN,0.228374883532524,0.178774267435074,NaN,NaN,-7.75577392578123,-10.132421875,NaN,NaN,7.69750452041626,20.7164535522461,NaN,NaN,0,0,NaN,NaN,-9.9932922363281,-10.241796875,-10.5127624511719,-10.3004821777344,-10.7352355957031,-10.8281921386719,-10.5746215820312,-8.4786437988281,-5.2769836425781,-4.20551147460935,-3.5894836425781,-3.0338195800781,-2.62360229492185,-2.50482788085935,-2.6969055175781,0.42546209692955,0.270092487335205,0.002,0.457370638847351,6.1544451713562,0.023,0.452188581228256,10.4530601501465,0.066,0.425301641225815,14.381817817688,0.077,0.415397644042969,21.734884262085,-15,-15,-15,-15,-15,-14.3912763595581,-12.5924367904663,-10.6838121414185,-8.60517024993896,-6.57653522491455,-5.22147035598755,-8.88454914093018,-15,-15,-15,-15,-15,-15,-15,-15,7.55530023574829,11.1327285766602,15.2939586639404,18.0120010375977,25.779468536377,NaN,0.00640148598391052,7.68818466667653e-08,NaN,0.000258069095311114,-0.0193984426264792,0,0.00640148598391052,0.0234721161001498,8.33956112594502e-20
