Time,AirTemp_Obs,AirTemp_CLM,RH_Obs,RH_CLM,Shortwave_Obs,Shortwave_CLM,Longwave_Obs,Longwave_CLM,AirPressure_Obs,AirPressure_CLM,Rainfall_Obs,Rainfall_CLM,Snowfall_Obs,Snowfall_CLM,SnowDepth_Echosounder_obs,SnowDepth_MSC_obs,SnowDepth_CLM,SWE_CLM,SCF_CLM,SoilTemp_2cm_Obs,SoilTemp_5cm_Obs,SoilTemp_10cm_Obs,SoilTemp_20cm_Obs,SnowLayerThickness_1,SnowLayerThickness_2,SnowLayerThickness_3,SnowLayerThickness_4,SnowLayerDensities_1,SnowLayerDensities_2,SnowLayerDensities_3,SnowLayerDensities_4,SnowLayerGrainRadii_1,SnowLayerGrainRadii_2,SnowLayerGrainRadii_3,SnowLayerGrainRadii_4,SnowThermalConductivities_1,SnowThermalConductivities_2,SnowThermalConductivities_3,SnowThermalConductivities_4,SnowLayerTemps_1,SnowLayerTemps_2,SnowLayerTemps_3,SnowLayerTemps_4,SnowIceContent_1,SnowIceContent_2,SnowIceContent_3,SnowIceContent_4,SnowLiquidWater_1,SnowLiquidWater_2,SnowLiquidWater_3,SnowLiquidWater_4,SoilTemp_1cm_CLM,SoilTemp_4cm_CLM,SoilTemp_9cm_CLM,SoilTemp_10cm_CLM,SoilTemp_16cm_CLM,SoilTemp_26cm_CLM,SoilTemp_40cm_CLM,SoilTemp_58cm_CLM,SoilTemp_80cm_CLM,SoilTemp_106cm_CLM,SoilTemp_136cm_CLM,SoilTemp_170cm_CLM,SoilTemp_208cm_CLM,SoilTemp_250cm_CLM,SoilTemp_299cm_CLM,SoilTemp_358cm_CLM,SoilTemp_427cm_CLM,SoilTemp_506cm_CLM,SoilTemp_595cm_CLM,SoilTemp_694cm_CLM,SoilTemp_803cm_CLM,TotalSoilMoisture_1cm_CLM,LiquidSoilMoisture_1cm_CLM,SoilMoisture_2cm_Obs,TotalSoilMoisture_4cm_CLM,LiquidSoilMoisture_4cm_CLM,SoilMoisture_5cm_Obs,TotalSoilMoisture_9cm_CLM,LiquidSoilMoisture_9cm_CLM,SoilMoisture_10cm_Obs,TotalSoilMoisture_16cm_CLM,LiquidSoilMoisture_16cm_CLM,SoilMoisture_20cm_Obs,TotalSoilMoisture_26cm_CLM,LiquidSoilMoisture_26cm_CLM,SoilPSI_1cm_CLM,SoilPSI_4cm_CLM,SoilPSI_9cm_CLM,SoilPSI_16cm_CLM,SoilPSI_26cm_CLM,SoilPSI_40cm_CLM,SoilPSI_58cm_CLM,SoilPSI_80cm_CLM,SoilPSI_106cm_CLM,SoilPSI_136cm_CLM,SoilPSI_170cm_CLM,SoilPSI_208cm_CLM,SoilPSI_250cm_CLM,SoilPSI_299cm_CLM,SoilPSI_358cm_CLM,SoilPSI_427cm_CLM,SoilPSI_506cm_CLM,SoilPSI_595cm_CLM,SoilPSI_694cm_CLM,SoilPSI_803cm_CLM,SoilIceContent_1cm_CLM,SoilIceContent_4cm_CLM,SoilIceContent_9cm_CLM,SoilIceContent_16cm_CLM,SoilIceContent_26cm_CLM,NEE_Obs,NEE_CLM,NEE_CLM_gC,CH4_Obs,CH4_CLM,NPP_CLM,GPP_CLM,EcosysResp_CLM,AR_CLM,HR_CLM,CO2Flux_CLM,SoilResp_CLM,RootResp_CLM
2013-05-05 00:00,-13.1,-12.6000122070312,89,89.9930191040039,NaN,273.348663330078,NaN,6.82368850708008,100.36,100.34,NaN,0,NaN,0,NaN,NaN,0.397914439439774,129.360107421875,1,NaN,NaN,NaN,NaN,0.0199755281209946,0.049995768815279,0.109991282224655,0.21799248456955,281.986663818359,342.247467041016,346.358917236328,314.422821044922,0.139166381835937,0.158613967895508,0.241091583251953,0.345848999023438,0.271843582391739,0.376551687717438,0.384366363286972,0.325888156890869,-15.1941284179687,-15.7139953613281,-16.6083129882812,-17.4620422363281,5.63283586502075,17.1109256744385,38.0964584350586,68.5418090820313,0,0,0,0,-17.3053344726562,-17.3454498291015,-17.3749603271484,-17.349234008789,-17.3940185546875,-17.3964141845703,-17.3568176269531,-17.2616638183594,-17.1383422851562,-17.0211853027344,-16.8820556640625,-16.6314147949219,-16.2270874023437,-15.6553405761719,-14.8329833984375,-13.7156127929687,-12.4010681152344,-11.014990234375,-9.73795166015623,-8.7263244628906,-8.01572265624998,0.387275516986847,0.178243115544319,NaN,0.534650444984436,1.39690041542053,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610469818115,NaN,0.384990304708481,16.0264759063721,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00252090919145108,3.02761193893275e-08,NaN,0.000300454810183808,-0.00763911831377152,0,0.00252090919145108,0.00763911831377152,0,0.00924333350169728,0,0.00763911831377152
2013-05-06 00:00,-19.3,-17.1000122070312,85,86.994255065918,NaN,217.809585571289,NaN,17.9012470245361,101.08,101.09,NaN,0,NaN,1.045846218517e-07,NaN,NaN,0.403357595205307,130.310073852539,1,NaN,NaN,NaN,NaN,0.0199999995529652,0.0500000007450581,0.109999999403954,0.222109347581863,261.801574707031,336.456634521484,346.095855712891,315.096466064453,0.139535461425781,0.15818000793457,0.23819075012207,0.343701843261719,0.240932479500771,0.366301566362381,0.383894979953766,0.327012211084366,-13.2855895996094,-13.2452453613281,-13.9803833007812,-16.0346435546875,5.2360315322876,16.8228321075439,38.0705451965332,69.9862442016602,0,0,0,0,-16.8037475585937,-16.8843444824219,-16.9552978515625,-16.8966125488281,-17.0256103515625,-17.1100524902344,-17.176611328125,-17.1755126953125,-17.1052307128906,-17.0073303222656,-16.8700012207031,-16.6087097167969,-16.1915649414062,-15.6189636230469,-14.80966796875,-13.7130493164062,-12.4160217285156,-11.0398010253906,-9.76505126953123,-8.7497619628906,-8.03156127929685,0.387253880500793,0.177810549736023,NaN,0.53466123342514,1.39733290672302,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610469818115,NaN,0.384990304708481,16.0264778137207,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00209835442573362,2.52012366530607e-08,NaN,0.000300523978851964,-0.00635864990044676,0,0.00209835442573362,0.00635864990044676,0,0.00769396631242801,0,0.00635864990044676
2013-05-07 00:00,-11.4,-11.0000061035156,75,74.9833221435547,NaN,198.61555480957,NaN,25.9059581756592,101.04,101.02,NaN,0,NaN,0,NaN,NaN,0.406283974647522,130.548599243164,1,NaN,NaN,NaN,NaN,0.0199345964938402,0.0499982312321663,0.109997950494289,0.226222515106201,231.585586547852,329.228820800781,345.624664306641,315.744049072266,0.140275894165039,0.158537307739258,0.235456192016602,0.341584503173828,0.197907462716103,0.352819830179214,0.382998049259186,0.328174829483032,-16.6427673339844,-16.1500305175781,-16.0170959472656,-16.2367004394531,4.61665153503418,16.4608592987061,38.0180053710938,71.4284744262695,0,0,0,0,-16.7555297851562,-16.8079284667969,-16.8529418945312,-16.8154357910156,-16.8969482421875,-16.952001953125,-17.0085815429687,-17.0426391601562,-17.0252136230469,-16.9625915527344,-16.8424438476562,-16.5839599609375,-16.1603149414062,-15.5865539550781,-14.7874816894531,-13.7096313476562,-12.4298461914062,-11.0638488769531,-9.79172363281248,-8.77301635742185,-8.04739990234373,0.38723224401474,0.177377864718437,NaN,0.53467208147049,1.39776563644409,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990334510803,16.0264778137207,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00268391219139148,3.22337854186117e-08,NaN,0.000305188882827142,-0.00813306739006531,0,0.00268391219139148,0.00813306739006531,0,0.00984101203709597,0,0.00813306739006531
2013-05-08 00:00,-4.3,-4.60001220703123,67,65.9650573730469,NaN,225.997924804688,NaN,25.6435089111328,100.94,100.95,NaN,0,NaN,0,NaN,NaN,0.406006157398224,130.533828735352,1,NaN,NaN,NaN,NaN,0.019734101369977,0.049992248415947,0.109991148114204,0.226432204246521,232.928268432617,328.752380371094,345.608337402344,315.857330322266,0.143312347412109,0.160588394165039,0.235660278320312,0.341505859375,0.199743941426277,0.351495504379272,0.382933139801025,0.328404933214188,-12.3311828613281,-12.7645324707031,-13.9482788085937,-15.8162292480469,4.59659576416016,16.4350700378418,38.013858795166,71.5202789306641,0,0,0,0,-16.4267028808594,-16.5267395019531,-16.6116088867187,-16.5406860351562,-16.6926940917969,-16.7892517089844,-16.8803466796875,-16.9376892089844,-16.9426330566406,-16.9006103515625,-16.7977966308594,-16.5517028808594,-16.12998046875,-15.5571044921875,-14.7666381835937,-13.7056640625,-12.4426635742187,-11.0871032714844,-9.81793823242185,-8.79605712890623,-8.06317749023435,0.387210607528687,0.17694503068924,NaN,0.534682869911194,1.39819848537445,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990334510803,16.0264797210693,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00347554317641326,4.17412735487233e-08,NaN,0.00030568828386113,-0.010531949593132,0,0.00347554317641326,0.010531949593132,0,0.0127436582426434,0,0.010531949593132
2013-05-09 00:00,-7,-8.69998779296873,86,77.9813690185547,NaN,215.157012939453,NaN,30.8487586975098,101.53,101.49,NaN,0,NaN,0,NaN,NaN,0.405689507722855,130.505447387695,1,NaN,NaN,NaN,NaN,0.0195025112479925,0.0499847270548344,0.109982781112194,0.22637265920639,233.696823120117,328.801849365234,345.634613037109,315.9404296875,0.147280609130859,0.163353790283203,0.236871765136719,0.341803741455078,0.200793579220772,0.35158497095108,0.38298287987709,0.328550457954407,-7.45676269531248,-7.99625244140623,-9.90561523437498,-13.972998046875,4.55763959884644,16.4350700378418,38.013858795166,71.5202789306641,0,0,0,0,-15.7265075683594,-15.8907836914062,-16.0369018554687,-15.9163879394531,-16.1882995605469,-16.389990234375,-16.608984375,-16.7732604980469,-16.8396057128906,-16.8273071289062,-16.742529296875,-16.5117858886719,-16.0981506347656,-15.5293029785156,-14.7470458984375,-13.7013916015625,-12.4545043945312,-11.1096252441406,-9.84372558593748,-8.81891479492185,-8.07889404296873,0.387188941240311,0.176512077450752,NaN,0.534693717956543,1.3986314535141,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990334510803,16.026481628418,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00294086420494822,3.53197791014281e-08,NaN,0.000305452052366961,-0.00891170981953266,0,0.00294086420494822,0.00891170981953266,0,0.0107831693893235,0,0.00891170981953266
2013-05-10 00:00,-4.3,-3.5000061035156,71,71.965705871582,NaN,225.042343139648,NaN,34.348087310791,101.42,101.47,NaN,0,NaN,0,NaN,NaN,0.40542083978653,130.630676269531,1,NaN,NaN,NaN,NaN,0.0192887391895056,0.0499764643609524,0.109973296523094,0.226307883858681,240.451736450195,328.856201171875,345.664428710938,316.030853271484,0.150922622680664,0.165668655395508,0.238118011474609,0.342652252197266,0.209598809480667,0.35168382525444,0.383039504289627,0.328709065914154,-5.80905761718748,-6.40946044921873,-8.28031005859373,-12.6940063476562,4.63788604736328,16.4350700378418,38.013858795166,71.5202789306641,0,0,0,0,-15.0969604492187,-15.2925170898437,-15.4699462890625,-15.3243774414062,-15.6600402832031,-15.9266418457031,-16.2424987792969,-16.5207580566406,-16.6800903320312,-16.7224182128906,-16.6700805664062,-16.4632934570312,-16.0634826660156,-15.5019592285156,-14.7283386230469,-13.696875,-12.4655212402344,-11.1313842773437,-9.86905517578123,-8.84152832031248,-8.09458007812498,0.387167304754257,0.176078975200653,NaN,0.534704566001892,1.39906454086304,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990364313126,16.026481628418,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00362646547078092,4.35538503040789e-08,NaN,0.000317825606706026,-0.0109892894488212,0,0.00362646547078092,0.0109892894488212,0,0.0132970399424374,0,0.0109892894488212
2013-05-11 00:00,0.1,0.300012207031273,59,58.943286895752,NaN,230.392791748047,NaN,36.9725799560547,100.75,100.78,NaN,0,NaN,0,NaN,NaN,0.404985278844833,130.653289794922,1,NaN,NaN,NaN,NaN,0.0190754700452089,0.049968097358942,0.109963454306126,0.226240068674088,246.291381835938,328.911285400391,345.695373535156,316.125579833984,0.170792022705078,0.168246643066406,0.239464004516602,0.344517730712891,0.2178995013237,0.351784259080887,0.383098542690277,0.328875541687012,-6.28409423828123,-6.70895996093748,-8.3691467285156,-12.2085632324219,4.63227939605713,16.4350700378418,38.013858795166,71.5202789306641,0.0656674727797508,0,0,0,-14.6915954589844,-14.88828125,-15.0665954589844,-14.920263671875,-15.2590698242187,-15.5358642578125,-15.8858703613281,-16.2360290527344,-16.4776977539062,-16.5802978515625,-16.5713256835937,-16.4013427734375,-16.0240234375,-15.4739440917969,-14.7101806640625,-13.6922668457031,-12.4757751464844,-11.1524108886719,-9.89389648437498,-8.86392822265623,-8.1102355957031,0.387145638465881,0.175645738840103,NaN,0.534715354442596,1.39949774742126,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990364313126,16.0264835357666,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00422598782686276,5.07541138006218e-08,NaN,0.000317752989534706,-0.0128060235743415,0,0.00422598782686276,0.0128060235743415,0,0.0154952896198309,0,0.0128060235743415
2013-05-12 00:00,0.7,0.399987792968773,81,82.9662704467773,NaN,305.929077148438,NaN,20.7335147857666,99.59,99.63,NaN,0,NaN,0,NaN,NaN,0.397020637989044,130.653915405273,1,NaN,NaN,NaN,NaN,0.0166588742285967,0.0498974435031414,0.109953097999096,0.226170927286148,255.766906738281,336.571716308594,346.763519287109,316.222229003906,0.252693222045898,0.174078247070312,0.242793579101562,0.346589080810547,0.230761393904686,0.364357203245163,0.384711354970932,0.329045414924622,-5.43546142578123,-5.5665344238281,-7.32892456054685,-11.703955078125,4.10805892944336,16.4360218048096,38.1026802062988,71.5202789306641,0.129658341407776,0.356996327638626,0.0250391867011786,0,-14.275732421875,-14.4935974121094,-14.6867736816406,-14.5272888183594,-14.8915161132812,-15.1843627929687,-15.5625671386719,-15.9613708496094,-16.2616333007812,-16.4135803222656,-16.4476684570312,-16.322607421875,-15.9772399902344,-15.4440063476562,-14.6920837402344,-13.6875061035156,-12.4853576660156,-11.1727355957031,-9.91831054687498,-8.88608398437498,-8.12583007812498,0.387123972177505,0.175212383270264,NaN,0.534726202487946,1.39993107318878,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990364313126,16.0264835357666,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00424014898500028,5.09241893098533e-08,NaN,0.000323910030135078,-0.0128489365691755,0,0.00424014898500028,0.0128489365691755,0,0.0155472128833733,0,0.0128489365691755
2013-05-13 00:00,-2.1,-1.89999999999998,99,97.9960861206055,NaN,245.587371826172,NaN,39.7939147949219,98.88,98.91,NaN,0,NaN,0,NaN,NaN,0.393854707479477,130.606414794922,1,NaN,NaN,NaN,NaN,0.0139869237318635,0.0497691221535206,0.109960727393627,0.222200840711594,294.903533935547,353.120178222656,343.116455078125,319.837585449219,0.308359344482422,0.238638854980469,0.277536499023438,0.339766876220703,0.290588229894638,0.397235661745071,0.38042539358139,0.334718495607376,-0.917761230468727,-0.830847167968727,-3.4287170410156,-9.35248413085935,4.17380905151367,17.3982772827148,37.7224998474121,71.0278091430664,0.107466220855713,0.176285997033119,0.00655221240594983,0.0127702439203858,-13.0984252929687,-13.4328063964844,-13.7390808105469,-13.4884399414062,-14.0752319335937,-14.5532592773437,-15.12119140625,-15.6517700195312,-16.0306762695312,-16.2312072753906,-16.3058837890625,-16.227880859375,-15.9214233398437,-15.4107421875,-14.6734680175781,-13.6825012207031,-12.4942993164062,-11.1923583984375,-9.94223632812498,-8.90802612304685,-8.14133300781248,0.38710230588913,0.174778878688812,NaN,0.534737050533295,1.40036463737488,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990364313126,16.0264854431152,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00385858694427118,4.63416292006968e-08,NaN,0.00032976334968723,-0.0116926877099127,0,0.00385858694427118,0.0116926877099127,0,0.014148152766841,0,0.0116926877099127
2013-05-14 00:00,-3.1,-2.0000061035156,95,95.9923782348633,NaN,273.183929443359,NaN,34.4793090820313,98.74,98.7,NaN,0,NaN,0,NaN,NaN,0.388529479503632,130.782699584961,1,NaN,NaN,NaN,NaN,0.0181294847279787,0.0498832128942013,0.109978064894676,0.214348003268242,360.690032958984,361.051177978516,328.554504394531,326.950469970703,0.298410400390625,0.272845489501953,0.325292327880859,0.322846252441406,0.411032378673553,0.411592781543732,0.350574344396591,0.34821680188179,-3.92316284179685,-3.81851806640623,-5.0092834472656,-9.46317138671873,6.42598056793213,17.6598281860352,36.099006652832,70.0811767578125,0.10505136847496,0.349039107561111,0.0347629971802235,0,-12.8761352539062,-13.1413940429687,-13.3841613769531,-13.1854614257812,-13.6530822753906,-14.0596374511719,-14.6185668945312,-15.2410949707031,-15.7343200683594,-16.01279296875,-16.1420349121094,-16.1178344726562,-15.8559936523437,-15.3730834960937,-14.653662109375,-13.6771301269531,-12.5026306152344,-11.2113403320312,-9.9657043457031,-8.92972412109373,-8.15680541992185,0.387080609798431,0.17434523999691,NaN,0.534747898578644,1.40079832077026,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990394115448,16.0264854431152,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00383935969333906,4.61107099170022e-08,NaN,0.000324643062744618,-0.0116344232055803,0,0.00383935969333906,0.0116344232055803,0,0.0140776522181541,0,0.0116344232055803
2013-05-15 00:00,-9.2,-8.69998779296873,81,75.9798583984375,NaN,204.863906860352,NaN,49.5264167785645,99.77,99.79,NaN,0,NaN,0,NaN,NaN,0.388459593057632,130.682815551758,1,NaN,NaN,NaN,NaN,0.0147891156375408,0.0494510345160961,0.109953634440899,0.214298591017723,363.776702880859,373.782012939453,334.612609863281,327.025848388672,0.335770233154297,0.313933685302734,0.33955322265625,0.324166961669922,0.418986588716507,0.438655644655228,0.362262338399887,0.348353534936905,-6.10495605468748,-5.0770324707031,-5.51608886718748,-9.37189331054685,5.37993574142456,18.4502429962158,36.7918701171875,70.0811767578125,0,0.0336655229330063,0,0,-12.6496643066406,-12.857763671875,-13.0593627929687,-12.8967956542969,-13.2997497558594,-13.6876892089844,-14.2464660644531,-14.8938659667969,-15.4361938476562,-15.7675537109375,-15.9503845214844,-15.9888671875,-15.7797302246094,-15.3300537109375,-14.6320251464844,-13.6712097167969,-12.5104125976562,-11.2296813964844,-9.98868408203123,-8.9511779785156,-8.17221679687498,0.387058913707733,0.173911467194557,NaN,0.534758746623993,1.40123200416565,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990394115448,16.0264873504639,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00292282937606767,3.51031808065727e-08,NaN,0.000332944747322617,-0.00885705896634939,0,0.00292282937606767,0.00885705896634939,0,0.0107170413259875,0,0.00885705896634939
2013-05-16 00:00,-1.8,-1.5000061035156,67,63.9527778625488,NaN,220.202651977539,NaN,52.2821388244629,99.63,99.63,NaN,0,NaN,0,NaN,NaN,0.388396859169006,130.605926513672,1,NaN,NaN,NaN,NaN,0.0147886043414474,0.0494498759508133,0.10993742197752,0.214251518249512,358.718505859375,373.790771484375,334.661956787109,327.097686767578,0.336423309326172,0.31653369140625,0.34003271484375,0.324533660888672,0.408807516098022,0.438673824071884,0.36235436797142,0.348484367132187,-7.7157043457031,-7.6361145019531,-8.54672851562498,-10.8043884277344,5.3049464225769,18.483907699585,36.7918701171875,70.0811767578125,0,0,0,0,-12.791357421875,-12.9747680664062,-13.1448120117187,-13.0061096191406,-13.3376525878906,-13.6387390136719,-14.080908203125,-14.644384765625,-15.1709045410156,-15.5234741210937,-15.7449401855469,-15.8427185058594,-15.69150390625,-15.2807067871094,-14.6079772949219,-13.6644653320312,-12.5175842285156,-11.2473815917969,-10.0112365722656,-8.97238769531248,-8.18756713867185,0.387037217617035,0.173477560281754,NaN,0.534769594669342,1.40166592597961,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.384990394115448,16.0264873504639,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00390883166337903,4.69450682771821e-08,NaN,0.000330989933513874,-0.0118449450081798,0,0.00390883166337903,0.0118449450081798,0,0.0143323829999084,0,0.0118449450081798
2013-05-17 00:00,1.4,1.9999938964844,70,68.9424896240234,NaN,238.301055908203,NaN,55.1144065856934,99.35,99.36,NaN,0,NaN,0,NaN,NaN,0.347471684217453,130.549865722656,1,NaN,NaN,NaN,NaN,0.0153294336050749,0.0493471510708332,0.10995826870203,0.201039701700211,390.831359863281,379.514617919922,345.772766113281,338.786102294922,0.337543060302734,0.329938171386719,0.344280364990234,0.337744934082031,0.472171485424042,0.449913293123245,0.380892217159271,0.367098748683929,-2.6821350097656,-3.12198486328123,-4.49509277343748,-7.19989624023435,5.76510286331177,17.9325180053711,37.2691192626953,67.5050048828125,0.224612325429916,0.793165922164917,0.751892924308777,0.349690020084381,-9.60037841796873,-10.5671752929687,-11.3608764648437,-10.6912902832031,-12.1191162109375,-12.9909118652344,-13.7844299316406,-14.4392150878906,-14.9598449707031,-15.3076843261719,-15.5447448730469,-15.6872619628906,-15.5923522949219,-15.2244018554687,-14.5808471679687,-13.6566528320312,-12.5240844726562,-11.2644714355469,-10.03330078125,-8.99335327148435,-8.20282592773435,0.387015521526337,0.173043519258499,NaN,0.534780442714691,1.40209996700287,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.38499042391777,16.0264892578125,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00450129385148652,5.40605391563531e-08,NaN,0.000361755348246273,-0.0136402847570052,0,0.00450129385148652,0.0136402847570052,0,0.0165047444210116,0,0.0136402847570052
2013-05-18 00:00,0,6.39998779296877,92,57.9105682373047,NaN,256.840179443359,NaN,50.4449920654297,99.21,99.13,NaN,0,NaN,0,NaN,NaN,0.296474397182465,128.372451782227,0.990000009536743,NaN,NaN,NaN,NaN,0.0161902215331793,0.0483490005135536,0.109817415475845,0.158063054084778,447.616668701172,404.746063232422,389.117614746094,388.231781005859,0.379262145996094,0.388563720703125,0.385766998291016,0.40142333984375,0.602648615837097,0.502097010612488,0.467670261859894,0.464502573013306,-1.2912658691406,-0.613073730468727,-0.0991882324218523,-2.06705322265623,6.96524095535278,18.6171245574951,40.830493927002,59.8448219299316,0.23392841219902,0.933671236038208,1.84080231189728,0.987079381942749,-6.55277099609373,-7.63828124999998,-8.61411132812498,-7.8115295410156,-9.62277832031248,-10.941259765625,-12.3759826660156,-13.6513732910156,-14.54453125,-15.0433715820312,-15.3403686523437,-15.5289672851562,-15.4854187011719,-15.1612915039062,-14.5501770019531,-13.6474975585937,-12.5299133300781,-11.2809814453125,-10.0549072265625,-9.01407470703123,-8.2180236816406,0.387005865573883,0.172850653529167,NaN,0.53479129076004,1.4025342464447,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.38499042391777,16.0264892578125,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00537336850932485,6.45341557969914e-08,NaN,0.000388421449632225,-0.0162829357731449,0,0.00537336850932485,0.0162829357731449,0,0.019702351971204,0,0.0162829357731449
2013-05-19 00:00,-7.4,-7.10001220703123,88,88.9876480102539,NaN,284.568511962891,NaN,17.4200897216797,100.56,100.46,NaN,0,NaN,0,NaN,NaN,0.296470403671265,128.643966674805,0.990000009536743,NaN,NaN,NaN,NaN,0.0190578103065491,0.0495621412992477,0.109604388475418,0.121242024004459,459.783966064453,428.530517578125,424.104705810547,439.877899169922,0.419544708251953,0.425651702880859,0.431776519775391,0.461208038330078,0.63370943069458,0.558309972286224,0.548078835010529,0.584711194038391,-3.12467041015623,-2.10123291015623,-1.35050048828123,-3.31577148437498,8.6748514175415,20.9557228088379,45.4261512756348,52.5573768615723,0,0.0707782953977585,0.59274834394455,0.240994051098824,-7.51325073242185,-7.8581604003906,-8.21390380859373,-7.93146362304685,-8.68442382812498,-9.53095092773435,-10.8783630371094,-12.5071166992187,-13.8246520996094,-14.5945190429687,-15.049658203125,-15.3455261230469,-15.369482421875,-15.09189453125,-14.5157531738281,-13.6367248535156,-12.5349487304687,-11.2968811035156,-10.0760864257812,-9.03452148437498,-8.23312988281248,0.386984884738922,0.172430813312531,NaN,0.534802138805389,1.40296852588654,NaN,0.574567139148712,3.87578463554382,NaN,0.527166247367859,7.26610517501831,NaN,0.38499042391777,16.0264911651611,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,-15,6.93918371200562,18.330020904541,28.0585880279541,32.0098991394043,27.6680545806885,NaN,0.00310630233719535,3.73066910697162e-08,NaN,0.000379109335572444,-0.00941303765436134,0,0.00310630233719535,0.00941303765436134,0,0.0113897754674868,0,0.00941303765436134
